"","DATE","PRODUCT","EX_REFIN","EXCISE_TAX","M_TAX","OIL_FUND","CONSV_FUND","WHOLESALE","VAT_WS","WS_VAT","MARKETING_MARGIN","VAT_MM","RETAIL","EX_RATE","FILE","DISCOUNT","OIL_FUND_2"
"31670",2019-07-08,"ULG",14.7161,6.5,0.65,8.08,0.1,30.0461,2.103227,32.149327,2.62679719626168,0.183875803738318,34.96,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31671",2019-07-08,"GASOHOL95 E10",15.368051,5.85,0.585,2.12,0.1,24.023051,1.68161357,25.70466457,1.72461255140186,0.120722878598131,27.55,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31672",2019-07-08,"GASOHOL91",14.978116,5.85,0.585,2.12,0.1,23.633116,1.65431812,25.28743412,1.86221110280374,0.130354777196262,27.28,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31673",2019-07-08,"GASOHOL95 E20",16.092441,5.2,0.52,-0.78,0.1,21.132441,1.47927087,22.61171187,1.80213843925233,0.126149690747663,24.54,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31674",2019-07-08,"GASOHOL95 E85",20.149025,0.975,0.0975,-6.38,0.1,14.941525,1.04590675,15.98743175,3.69398901869159,0.258579231308411,19.94,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31675",2019-07-08,"H-DIESEL",15.7425848,5.99,0.599,0.2,0.1,22.6315848,1.584210936,24.215795736,1.93850865794392,0.135695606056075,26.29,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31676",2019-07-08,"H-DIESEL B10",15.972674,5.8,0.58,-0.65,0.1,21.802674,1.52618718,23.32886118,1.83284001869159,0.128298801308411,25.29,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31677",2019-07-08,"H-DIESEL B20",17.018534,5.153,0.5153,-4.5,0.1,18.286834,1.28007838,19.56691238,1.61036226168224,0.112725358317757,21.29,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31678",2019-07-08,"FO 600 (1) 2%S",12.7653,0.64,0.064,0.06,0.07,13.5993,0.951951,14.551251,NA,NA,NA,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31679",2019-07-08,"FO 1500 (2) 2%S",12.4186,0.64,0.064,0.06,0.07,13.2526,0.927682,14.180282,NA,NA,NA,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31680",2019-07-08,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.8569,"19193_af33bbfbfbb49ff430accb300db1bdcc.xlsx",NA,NA
"31681",2019-07-09,"ULG",14.9101,6.5,0.65,8.08,0.1,30.2401,2.116807,32.356907,2.43279719626168,0.170295803738318,34.96,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31682",2019-07-09,"GASOHOL95 E10",15.544591,5.85,0.585,2.12,0.1,24.199591,1.69397137,25.89356237,1.54807255140187,0.108365078598131,27.55,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31683",2019-07-09,"GASOHOL91",15.154474,5.85,0.585,2.12,0.1,23.809474,1.66666318,25.47613718,1.68585310280373,0.118009717196261,27.28,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31684",2019-07-09,"GASOHOL95 E20",16.249581,5.2,0.52,-0.78,0.1,21.289581,1.49027067,22.77985167,1.64499843925233,0.115149890747663,24.54,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31685",2019-07-09,"GASOHOL95 E85",20.197525,0.975,0.0975,-6.38,0.1,14.990025,1.04930175,16.03932675,3.64548901869159,0.255184231308411,19.94,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31686",2019-07-09,"H-DIESEL",15.9246044,5.99,0.599,0.2,0.1,22.8136044,1.596952308,24.410556708,1.75648905794392,0.122954234056075,26.29,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31687",2019-07-09,"H-DIESEL B10",16.150397,5.8,0.58,-0.65,0.1,21.980397,1.53862779,23.51902479,1.65511701869159,0.115858191308411,25.29,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31688",2019-07-09,"H-DIESEL B20",17.176727,5.153,0.5153,-4.5,0.1,18.445027,1.29115189,19.73617889,1.45216926168224,0.101651848317757,21.29,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31689",2019-07-09,"FO 600 (1) 2%S",12.9528,0.64,0.064,0.06,0.07,13.7868,0.965076,14.751876,NA,NA,NA,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31690",2019-07-09,"FO 1500 (2) 2%S",12.5998,0.64,0.064,0.06,0.07,13.4338,0.940366,14.374166,NA,NA,NA,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31691",2019-07-09,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.953,"19195_489269ddd946f3e661bab35bdb648b26.xlsx",NA,NA
"31692",2019-07-10,"ULG",14.8963,6.5,0.65,8.08,0.1,30.2263,2.115841,32.342141,2.72697102803738,0.190887971962616,35.26,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31693",2019-07-10,"GASOHOL95 E10",15.532033,5.85,0.585,2.12,0.1,24.187033,1.69309231,25.88012531,1.84100438317757,0.12887030682243,27.85,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31694",2019-07-10,"GASOHOL91",15.141461,5.85,0.585,2.12,0.1,23.796461,1.66575227,25.46221327,1.97923993457943,0.13854679542056,27.58,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31695",2019-07-10,"GASOHOL95 E20",16.238403,5.2,0.52,-0.78,0.1,21.278403,1.48948821,22.76789121,1.93655027102804,0.135558518971962,24.84,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31696",2019-07-10,"GASOHOL95 E85",20.194075,0.975,0.0975,-6.38,0.1,14.986575,1.04906025,16.03563525,3.78912593457944,0.265238815420561,20.09,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31697",2019-07-10,"H-DIESEL",15.95331,5.99,0.599,0.2,0.1,22.84231,1.5989617,24.4412717,2.00815728971962,0.140571010280373,26.59,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31698",2019-07-10,"H-DIESEL B10",16.178425,5.8,0.58,-0.65,0.1,22.008425,1.54058975,23.54901475,1.90746285046729,0.13352239953271,25.59,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31699",2019-07-10,"H-DIESEL B20",17.201675,5.153,0.5153,-4.5,0.1,18.469975,1.29289825,19.76287325,1.70759509345794,0.119531656542056,21.59,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31700",2019-07-10,"FO 600 (1) 2%S",13.0069,0.64,0.064,0.06,0.07,13.8409,0.968863,14.809763,NA,NA,NA,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31701",2019-07-10,"FO 1500 (2) 2%S",12.6599,0.64,0.064,0.06,0.07,13.4939,0.944573,14.438473,NA,NA,NA,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31702",2019-07-10,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.9932,"19203_54f466663111a4053bd6b9609fafde8c.xlsx",NA,NA
"31703",2019-07-11,"ULG",15.1395,6.5,0.65,8.08,0.1,30.4695,2.132865,32.602365,2.48377102803738,0.173863971962617,35.26,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31704",2019-07-11,"GASOHOL95 E10",15.753345,5.85,0.585,2.12,0.1,24.408345,1.70858415,26.11692915,1.61969238317757,0.11337846682243,27.85,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31705",2019-07-11,"GASOHOL91",15.362409,5.85,0.585,2.12,0.1,24.017409,1.68121863,25.69862763,1.75829193457943,0.12308043542056,27.58,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31706",2019-07-11,"GASOHOL95 E20",16.435395,5.2,0.52,-0.78,0.1,21.475395,1.50327765,22.97867265,1.73955827102804,0.121769078971963,24.84,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31707",2019-07-11,"GASOHOL95 E85",20.254875,0.975,0.0975,-6.38,0.1,15.047375,1.05331625,16.10069125,3.72832593457944,0.260982815420561,20.09,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31708",2019-07-11,"H-DIESEL",16.1565792,5.99,0.599,0.2,0.1,23.0455792,1.613190544,24.658769744,1.80488808971963,0.126342166280374,26.59,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31709",2019-07-11,"H-DIESEL B10",16.376896,5.8,0.58,-0.65,0.1,22.206896,1.55448272,23.76137872,1.70899185046729,0.11962942953271,25.59,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31710",2019-07-11,"H-DIESEL B20",17.378336,5.153,0.5153,-4.5,0.1,18.646636,1.30526452,19.95190052,1.53093409345794,0.107165386542056,21.59,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31711",2019-07-11,"FO 600 (1) 2%S",13.4018,0.64,0.064,0.06,0.07,14.2358,0.996506,15.232306,NA,NA,NA,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31712",2019-07-11,"FO 1500 (2) 2%S",13.0915,0.64,0.064,0.06,0.07,13.9255,0.974785,14.900285,NA,NA,NA,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31713",2019-07-11,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,31.0133,"19205_6fe835856533a4669672c3d984206247.xlsx",NA,NA
"31714",2019-07-12,"ULG",15.5649,6.5,0.65,8.08,0.1,30.8949,2.162643,33.057543,2.05837102803738,0.144085971962617,35.26,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31715",2019-07-12,"GASOHOL95 E10",16.140459,5.85,0.585,2.12,0.1,24.795459,1.73568213,26.53114113,1.23257838317757,0.0862804868224297,27.85,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31716",2019-07-12,"GASOHOL91",15.752162,5.85,0.585,2.12,0.1,24.407162,1.70850134,26.11566334,1.36853893457943,0.0957977254205603,27.58,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31717",2019-07-12,"GASOHOL95 E20",16.779969,5.2,0.52,-0.78,0.1,21.819969,1.52739783,23.34736683,1.39498427102804,0.0976488989719625,24.84,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31718",2019-07-12,"GASOHOL95 E85",20.361225,0.975,0.0975,-6.38,0.1,15.153725,1.06076075,16.21448575,3.62197593457944,0.253538315420561,20.09,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31719",2019-07-12,"H-DIESEL",16.5137216,5.99,0.599,0.2,0.1,23.4027216,1.638190512,25.040912112,1.44774568971963,0.101342198280374,26.59,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31720",2019-07-12,"H-DIESEL B10",16.725608,5.8,0.58,-0.65,0.1,22.555608,1.57889256,24.13450056,1.36027985046729,0.0952195895327101,25.59,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31721",2019-07-12,"H-DIESEL B20",17.688728,5.153,0.5153,-4.5,0.1,18.957028,1.32699196,20.28401996,1.22054209345794,0.0854379465420559,21.59,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31722",2019-07-12,"FO 600 (1) 2%S",14.1645,0.64,0.064,0.06,0.07,14.9985,1.049895,16.048395,NA,NA,NA,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31723",2019-07-12,"FO 1500 (2) 2%S",13.9281,0.64,0.064,0.06,0.07,14.7621,1.033347,15.795447,NA,NA,NA,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31724",2019-07-12,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.7843,"19207_bb963b52216775a60dd6c21bf006cd6e.xlsx",NA,NA
"31725",2019-07-15,"ULG",15.8812,6.5,0.65,8.08,0.1,31.2112,2.184784,33.395984,2.20936074766355,0.154655252336449,35.76,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31726",2019-07-15,"GASOHOL95 E10",16.428292,5.85,0.585,2.12,0.1,25.083292,1.75583044,26.83912244,1.41203510280374,0.0988424571962615,28.35,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31727",2019-07-15,"GASOHOL91",16.037902,5.85,0.585,2.12,0.1,24.692902,1.72850314,26.42140514,1.5500886542056,0.108506205794392,28.08,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31728",2019-07-15,"GASOHOL95 E20",17.036172,5.2,0.52,-0.78,0.1,22.076172,1.54533204,23.62150404,1.6060709906542,0.112424969345794,25.34,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31729",2019-07-15,"GASOHOL95 E85",20.4403,0.975,0.0975,-6.38,0.1,15.2328,1.066296,16.299096,3.82327476635514,0.26762923364486,20.39,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31730",2019-07-15,"H-DIESEL",16.5385192,5.99,0.599,0.2,0.1,23.4275192,1.639926344,25.067445544,1.8902378093458,0.132316646654206,27.09,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31731",2019-07-15,"H-DIESEL B10",16.702846,5.8,0.58,-0.65,0.1,22.532846,1.57729922,24.11014522,1.85033157009345,0.129523209906542,26.09,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31732",2019-07-15,"H-DIESEL B20",17.449786,5.153,0.5153,-4.5,0.1,18.718086,1.31026602,20.02835202,1.92677381308411,0.134874166915888,22.09,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31733",2019-07-15,"FO 600 (1) 2%S",14.2024,0.64,0.064,0.06,0.07,15.0364,1.052548,16.088948,NA,NA,NA,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31734",2019-07-15,"FO 1500 (2) 2%S",13.9418,0.64,0.064,0.06,0.07,14.7758,1.034306,15.810106,NA,NA,NA,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31735",2019-07-15,"LPG (UNIT:BAHT/KILO)",12.9927,2.17,0.217,1.7998,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.9452,"19209_d8c6f428a8c8942ab59eb8884463db0e.xlsx",NA,NA
"31736",2019-07-18,"ULG",15.365,6.5,0.65,8.08,0.1,30.695,2.14865,32.84365,2.72556074766355,0.190789252336448,35.76,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31737",2019-07-18,"GASOHOL95 E10",15.95855,5.85,0.585,2.12,0.1,24.61355,1.7229485,26.3364985,1.88177710280374,0.131724397196261,28.35,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31738",2019-07-18,"GASOHOL91",15.566795,5.85,0.585,2.12,0.1,24.221795,1.69552565,25.91732065,2.0211956542056,0.141483695794392,28.08,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31739",2019-07-18,"GASOHOL95 E20",16.61805,5.2,0.52,-0.78,0.1,21.65805,1.5160635,23.1741135,2.0241929906542,0.141693509345794,25.34,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31740",2019-07-18,"GASOHOL95 E85",20.31125,0.975,0.0975,-6.38,0.1,15.10375,1.0572625,16.1610125,3.95232476635514,0.27666273364486,20.39,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31741",2019-07-18,"H-DIESEL",16.234128,5.99,0.599,0.2,0.1,23.123128,1.61861896,24.74174696,2.19462900934579,0.153624030654206,27.09,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31742",2019-07-18,"H-DIESEL B10",16.40564,5.8,0.58,-0.65,0.1,22.23564,1.5564948,23.7921348,2.14753757009345,0.150327629906542,26.09,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31743",2019-07-18,"H-DIESEL B20",17.18524,5.153,0.5153,-4.5,0.1,18.45354,1.2917478,19.7452878,2.19131981308411,0.153392386915888,22.09,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31744",2019-07-18,"FO 600 (1) 2%S",13.274,0.64,0.064,0.06,0.07,14.108,0.98756,15.09556,NA,NA,NA,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31745",2019-07-18,"FO 1500 (2) 2%S",12.9,0.64,0.064,0.06,0.07,13.734,0.96138,14.69538,NA,NA,NA,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31746",2019-07-18,"LPG (UNIT:BAHT/KILO)",13.3292,2.17,0.217,1.4633,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,31.0744,"19213_e7284bf5b0b73030cb2996c02692f7a9.xlsx",NA,NA
"31747",2019-07-19,"ULG",15.1617,6.5,0.65,8.08,0.1,30.4917,2.134419,32.626119,2.92886074766355,0.205020252336448,35.76,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31748",2019-07-19,"GASOHOL95 E10",15.773547,5.85,0.585,2.12,0.1,24.428547,1.70999829,26.13854529,2.06678010280373,0.144674607196261,28.35,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31749",2019-07-19,"GASOHOL91",15.382247,5.85,0.585,2.12,0.1,24.037247,1.68260729,25.71985429,2.2057436542056,0.154402055794392,28.08,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31750",2019-07-19,"GASOHOL95 E20",16.453377,5.2,0.52,-0.78,0.1,21.493377,1.50453639,22.99791339,2.1888659906542,0.153220619345794,25.34,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31751",2019-07-19,"GASOHOL95 E85",20.260425,0.975,0.0975,-6.38,0.1,15.052925,1.05370475,16.10662975,4.00314976635514,0.28022048364486,20.39,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31752",2019-07-19,"H-DIESEL",16.0282492,5.99,0.599,0.2,0.1,22.9172492,1.604207444,24.521456644,2.02667603364486,0.14186732235514,26.69,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31753",2019-07-19,"H-DIESEL B10",16.204621,5.8,0.58,-0.65,0.1,22.034621,1.54242347,23.57704447,1.97472479439252,0.138230735607477,25.69,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31754",2019-07-19,"H-DIESEL B20",17.006311,5.153,0.5153,-4.5,0.1,18.274611,1.27922277,19.55383377,1.99641703738318,0.139749192616822,21.69,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31755",2019-07-19,"FO 600 (1) 2%S",13.2632,0.64,0.064,0.06,0.07,14.0972,0.986804,15.084004,NA,NA,NA,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31756",2019-07-19,"FO 1500 (2) 2%S",12.9338,0.64,0.064,0.06,0.07,13.7678,0.963746,14.731546,NA,NA,NA,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31757",2019-07-19,"LPG (UNIT:BAHT/KILO)",13.3292,2.17,0.217,1.4633,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,31.047,"19215_e0ef11823f07df4191d8421294dccaf1.xlsx",NA,NA
"31758",2019-07-22,"ULG",15.0269,6.5,0.65,8.08,0.1,30.3569,2.124983,32.481883,3.06366074766355,0.214456252336449,35.76,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31759",2019-07-22,"GASOHOL95 E10",15.650879,5.85,0.585,2.12,0.1,24.305879,1.70141153,26.00729053,2.18944810280374,0.153261367196262,28.35,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31760",2019-07-22,"GASOHOL91",15.260762,5.85,0.585,2.12,0.1,23.915762,1.67410334,25.58986534,2.3272286542056,0.162906005794392,28.08,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31761",2019-07-22,"GASOHOL95 E20",16.344189,5.2,0.52,-0.78,0.1,21.384189,1.49689323,22.88108223,2.2980539906542,0.160863779345794,25.34,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31762",2019-07-22,"GASOHOL95 E85",20.226725,0.975,0.0975,-6.38,0.1,15.019225,1.05134575,16.07057075,4.03684976635514,0.28257948364486,20.39,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31763",2019-07-22,"H-DIESEL",15.7649488,5.99,0.599,0.2,0.1,22.6539488,1.585776416,24.239725216,2.28997643364486,0.16029835035514,26.69,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31764",2019-07-22,"H-DIESEL B10",15.893244,5.8,0.58,-0.65,0.1,21.723244,1.52062708,23.24387108,2.28610179439252,0.160027125607477,25.69,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31765",2019-07-22,"H-DIESEL B20",16.476404,5.153,0.5153,-4.5,0.1,17.744704,1.24212928,18.98683328,2.52632403738318,0.176842682616823,21.69,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31766",2019-07-22,"FO 600 (1) 2%S",13.2543,0.64,0.064,0.06,0.07,14.0883,0.986181,15.074481,NA,NA,NA,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31767",2019-07-22,"FO 1500 (2) 2%S",12.9471,0.64,0.064,0.06,0.07,13.7811,0.964677,14.745777,NA,NA,NA,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31768",2019-07-22,"LPG (UNIT:BAHT/KILO)",13.3292,2.17,0.217,1.4633,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,30.9496,"19219_b5889c78a26b9bdd8c49da3ebaf72fe9.xlsx",NA,NA
"31769",2019-07-23,"ULG",15.057,6.5,0.65,8.08,0.1,30.387,2.12709,32.51409,3.03356074766355,0.212349252336448,35.76,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31770",2019-07-23,"GASOHOL95 E10",15.67827,5.85,0.585,2.12,0.1,24.33327,1.7033289,26.0365989,2.16205710280374,0.151343997196262,28.35,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31771",2019-07-23,"GASOHOL91",15.287243,5.85,0.585,2.12,0.1,23.942243,1.67595701,25.61820001,2.3007476542056,0.161052335794392,28.08,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31772",2019-07-23,"GASOHOL95 E20",16.36857,5.2,0.52,-0.78,0.1,21.40857,1.4985999,22.9071699,2.27367299065421,0.159157109345794,25.34,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31773",2019-07-23,"GASOHOL95 E85",20.23425,0.975,0.0975,-6.38,0.1,15.02675,1.0518725,16.0786225,4.02932476635514,0.28205273364486,20.39,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31774",2019-07-23,"H-DIESEL",15.99245,5.99,0.599,0.2,0.1,22.88145,1.6017015,24.4831515,2.06247523364486,0.14437326635514,26.69,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31775",2019-07-23,"H-DIESEL B10",16.115375,5.8,0.58,-0.65,0.1,21.945375,1.53617625,23.48155125,2.06397079439252,0.144477955607477,25.69,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31776",2019-07-23,"H-DIESEL B20",16.674125,5.153,0.5153,-4.5,0.1,17.942425,1.25596975,19.19839475,2.32860303738318,0.163002212616823,21.69,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31777",2019-07-23,"FO 600 (1) 2%S",13.3713,0.64,0.064,0.06,0.07,14.2053,0.994371,15.199671,NA,NA,NA,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31778",2019-07-23,"FO 1500 (2) 2%S",13.0404,0.64,0.064,0.06,0.07,13.8744,0.971208,14.845608,NA,NA,NA,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31779",2019-07-23,"LPG (UNIT:BAHT/KILO)",13.3292,2.17,0.217,1.4633,0,17.1795,1.202565,18.382065,3.2566,0.227962,21.8666666666667,31.0233,"19221_453958ec016701ce1d87198cce1bf889.xlsx",NA,NA
"31780",2019-07-24,"ULG",14.7706,6.5,0.65,8.08,0.1,30.1006,2.107042,32.207642,3.31996074766355,0.232397252336448,35.76,31.052,"19223_7cb9af29686e1331343ba4f1b2861e18.xlsx",NA,NA
"31781",2019-07-24,"GASOHOL95 E10",15.417646,5.85,0.585,2.12,0.1,24.072646,1.68508522,25.75773122,2.42268110280374,0.169587677196262,28.35,31.052,"19223_7cb9af29686e1331343ba4f1b2861e18.xlsx",NA,NA
"31782",2019-07-24,"GASOHOL91",15.026346,5.85,0.585,2.12,0.1,23.681346,1.65769422,25.33904022,2.5616446542056,0.179315125794392,28.08,31.052,"19223_7cb9af29686e1331343ba4f1b2861e18.xlsx",NA,NA
"31783",2019-07-24,"GASOHOL95 E20",16.136586,5.2,0.52,-0.78,0.1,21.176586,1.48236102,22.65894702,2.50565699065421,0.175395989345794,25.34,31.052,"19223_7cb9af29686e1331343ba4f1b2861e18.xlsx",NA,NA
"31784",2019-07-24,"GASOHOL95 E85",20.16265,0.975,0.0975,-6.38,0.1,14.95515,1.0468605,16.0020105,4.10092476635514,0.28706473364486,20.39,31.052,"19223_7cb9af29686e1331343ba4f1b2861e18.xlsx",NA,NA
